ID,Fuel Type Code,Station Name,City,State,ZIP,Status Code,Latitude,Longitude,Facility Type,total_pop_ev,County_ev,ST_ev,STATE_ev,STCNTY_ev,COUNTY_ev,FIPS_ev,SVI_ev,Area_km2_ev,PopDens_ev,PD_log_ev,geometry,index_tracts,total_pop_tracts,County_tracts,ST_tracts,STATE_tracts,STCNTY_tracts,COUNTY_tracts,FIPS_tracts,SVI_tracts,Area_km2_tracts,PopDens_tracts,PD_log_tracts
207949,ELEC,TO MORRISVILLE STATION1,Morrisville,NC,27560,E,35.80957,-78.840805,,1829,Wake,37,NORTH CAROLINA,37183,Wake,37183053605,0.1416,1.7760719172076798,1029.8006416742028,6.937120510717501,POINT (695084.5771329148 3964978.6496290495),203,1829,Wake,37,NORTH CAROLINA,37183,Wake,37183053605,0.1416,1.7760719172076798,1029.8006416742028,6.937120510717501
212937,ELEC,TOWN OF CARY OFF NETWORK 1,Cary,NC,27513,T,35.796886,-78.808044,,5560,Wake,37,NORTH CAROLINA,37183,Wake,37183053523,0.1175,5.485822329372342,1013.5217048919893,6.921186381441713,POINT (698076.5165186124 3963637.329679182),196,5560,Wake,37,NORTH CAROLINA,37183,Wake,37183053523,0.1175,5.485822329372342,1013.5217048919893,6.921186381441713
220486,ELEC,WAKE EMC ROLESVILLE TH,Rolesville,NC,27571,E,35.915461,-78.471389,,7891,Wake,37,NORTH CAROLINA,37183,Wake,37183054210,0.2971,62.72414428142034,125.8048250861098,4.834731698746297,POINT (728163.9766984864 3977526.3559704977),265,7891,Wake,37,NORTH CAROLINA,37183,Wake,37183054210,0.2971,62.72414428142034,125.8048250861098,4.834731698746297
220491,ELEC,WAKE EMC SUGAR GAP,Wake Forest,NC,27587,E,35.947437,-78.504162,,8835,Wake,37,NORTH CAROLINA,37183,Wake,37183054211,0.0921,37.185019911044016,237.59567753723294,5.470570395139647,POINT (725115.4385807212 3980997.8536358117),266,8835,Wake,37,NORTH CAROLINA,37183,Wake,37183054211,0.0921,37.185019911044016,237.59567753723294,5.470570395139647
223573,ELEC,TIMBER CREEK EV STATION 01,Garner,NC,27529,E,35.682323,-78.601301,,9146,Wake,37,NORTH CAROLINA,37183,Wake,37183052808,0.4072,33.31630537616398,274.52023556439934,5.615024976135649,POINT (717073.1929847013 3951365.6883552633),137,9146,Wake,37,NORTH CAROLINA,37183,Wake,37183052808,0.4072,33.31630537616398,274.52023556439934,5.615024976135649
224993,ELEC,Chapel Hill - Tesla Supercharger,Chapel Hill,NC,27516,E,35.969846,-79.06356,PARKING_LOT,7554,Orange,37,NORTH CAROLINA,37135,Orange,37135011205,0.3915,8.544147232658734,884.1139781774776,6.7845859889162,POINT (674603.5465128326 3982337.3661578726),75,7554,Orange,37,NORTH CAROLINA,37135,Orange,37135011205,0.3915,8.544147232658734,884.1139781774776,6.7845859889162
227537,ELEC,RIDGE ROAD UPPER SCHOOL,Durham,NC,27705,E,35.977074,-78.969315,,6654,Durham,37,NORTH CAROLINA,37063,Durham,37063002017,0.2129,19.68431527523057,338.03563430895406,5.823151316875557,POINT (683085.7487238032 3983312.099008614),44,6654,Durham,37,NORTH CAROLINA,37063,Durham,37063002017,0.2129,19.68431527523057,338.03563430895406,5.823151316875557
228106,ELEC,AAA,Raleigh,NC,27604,E,35.8002,-78.56228,,11713,Wake,37,NORTH CAROLINA,37183,Wake,37183054105,0.192,11.26953096396313,1039.3511528966878,6.9463519059886725,POINT (720279.9220290935 3964530.1978354896),248,11713,Wake,37,NORTH CAROLINA,37183,Wake,37183054105,0.192,11.26953096396313,1039.3511528966878,6.9463519059886725
228111,ELEC,Shoppes of Kildaire,Cary,NC,27511,E,35.761411,-78.782208,,5479,Wake,37,NORTH CAROLINA,37183,Wake,37183053506,0.1573,5.945498739436578,921.5374924996139,6.826043462662692,POINT (700500.6695220865 3959754.423550212),184,5479,Wake,37,NORTH CAROLINA,37183,Wake,37183053506,0.1573,5.945498739436578,921.5374924996139,6.826043462662692
228227,ELEC,Woodcroft Shopping Center,Durham,NC,27707,E,35.92136,-78.95789,,4854,Durham,37,NORTH CAROLINA,37063,Durham,37063002007,0.1467,6.013402512880954,807.1969221422537,6.693567656026993,POINT (684245.3377967555 3977152.943716316),38,4854,Durham,37,NORTH CAROLINA,37063,Durham,37063002007,0.1467,6.013402512880954,807.1969221422537,6.693567656026993
228504,ELEC,Courtyard Marriot,Raleigh,NC,27612,E,35.83514,-78.67387,,3212,Wake,37,NORTH CAROLINA,37183,Wake,37183051501,0.0504,3.8487194786467716,834.5632924978348,6.726908585040478,POINT (710102.3535517172 3968161.0489716483),101,3212,Wake,37,NORTH CAROLINA,37183,Wake,37183051501,0.0504,3.8487194786467716,834.5632924978348,6.726908585040478
228505,ELEC,Courtyard Marriot,Raleigh,NC,27612,T,35.83511,-78.673878,,3212,Wake,37,NORTH CAROLINA,37183,Wake,37183051501,0.0504,3.8487194786467716,834.5632924978348,6.726908585040478,POINT (710101.709995052 3968157.7035677503),101,3212,Wake,37,NORTH CAROLINA,37183,Wake,37183051501,0.0504,3.8487194786467716,834.5632924978348,6.726908585040478
228506,ELEC,Hyatt Place Durham Southpoint,Durham,NC,27713,E,35.900384,-78.961132,,5894,Durham,37,NORTH CAROLINA,37063,Durham,37063002020,0.0514,16.59046936984878,355.26421034908446,5.872861767159836,POINT (684001.3840625241 3974819.8550053183),47,5894,Durham,37,NORTH CAROLINA,37063,Durham,37063002020,0.0514,16.59046936984878,355.26421034908446,5.872861767159836
228507,ELEC,Hyatt Place Durham Southpoint,Durham,NC,27713,T,35.90027,-78.96117,,5894,Durham,37,NORTH CAROLINA,37063,Durham,37063002020,0.0514,16.59046936984878,355.26421034908446,5.872861767159836,POINT (683998.2182204028 3974807.1368299318),47,5894,Durham,37,NORTH CAROLINA,37063,Durham,37063002020,0.0514,16.59046936984878,355.26421034908446,5.872861767159836
228558,ELEC,Sheetz,Morrisville,NC,27560,E,35.855509,-78.795704,,2,Wake,,,,,,,19.145690369968676,0.10446215108216399,-2.258930463785431,POINT (699045.2734060804 3970165.855510846),273,2,Wake,,,,,,,19.145690369968676,0.10446215108216399,-2.258930463785431
234493,ELEC,MWP-EV MWP EV1,Durham,NC,27704,E,36.04127,-78.891535,,6109,Durham,37,NORTH CAROLINA,37063,Durham,37063001709,0.988,8.284075890286976,737.4389226881374,6.603183268090432,POINT (689945.1826799855 3990582.7770177377),28,6109,Durham,37,NORTH CAROLINA,37063,Durham,37063001709,0.988,8.284075890286976,737.4389226881374,6.603183268090432
234494,ELEC,MWP-EV MWP EV2,Durham,NC,27704,E,36.041263,-78.891601,,6109,Durham,37,NORTH CAROLINA,37063,Durham,37063001709,0.988,8.284075890286976,737.4389226881374,6.603183268090432,POINT (689939.2529298043 3990581.871636715),28,6109,Durham,37,NORTH CAROLINA,37063,Durham,37063001709,0.988,8.284075890286976,737.4389226881374,6.603183268090432
234495,ELEC,MWP-EV MWP EV3,Durham,NC,27704,E,36.041229,-78.891537,,6109,Durham,37,NORTH CAROLINA,37063,Durham,37063001709,0.988,8.284075890286976,737.4389226881374,6.603183268090432,POINT (689945.1010081873 3990578.2246281677),28,6109,Durham,37,NORTH CAROLINA,37063,Durham,37063001709,0.988,8.284075890286976,737.4389226881374,6.603183268090432
